variant,platform,step,median_ns,is_warmup
k-perf,JS,38,39229200,0
k-perf,JS,39,39654900,0
k-perf,JS,40,39455400,0
k-perf,JS,41,39612000,0
k-perf,JS,42,39217350,0
k-perf,JS,43,39116600,0
k-perf,JS,44,39363300,0
k-perf,JS,45,39415350,0
k-perf,JS,46,39970350,0
k-perf,JS,47,39832800,0
k-perf,JS,48,39469600,0
k-perf,JS,49,39528500,0
k-perf,JS,50,39815350,0
k-perf,JS,51,39666050,0
k-perf,JS,52,39549750,0
k-perf,JS,53,39979550,0
k-perf,JS,54,39606700,0
k-perf,JS,55,39655950,0
k-perf,JS,56,39954700,0
k-perf,JS,57,39853500,0
k-perf,JS,58,39534850,0
k-perf,JS,59,39768250,0
k-perf,JS,60,39317700,0
k-perf,JS,61,40084750,0
k-perf,JS,62,39256450,0
k-perf,JS,63,39779150,0
k-perf,JS,64,39674850,0
k-perf,JS,65,39967600,0
k-perf,JS,66,39373800,0
k-perf,JS,67,39568750,0
k-perf,JS,68,40052300,0
k-perf,JS,69,39500450,0
k-perf,JS,70,39424050,0
k-perf,JS,71,39663100,0
k-perf,JS,72,39413900,0
k-perf,JS,73,39869800,0
k-perf,JS,74,39258750,0
k-perf,JS,75,39654100,0
k-perf,JS,76,39504050,0
k-perf,JS,77,39187650,0
k-perf,JS,78,39585250,0
k-perf,JS,79,39399000,0
k-perf,JS,80,39456350,0
k-perf,JS,81,39559850,0
k-perf,JS,82,39875750,0
k-perf,JS,83,39859950,0
k-perf,JS,84,39788450,0
k-perf,JS,85,39980000,0
k-perf,JS,86,40231250,0
k-perf,JS,87,39403400,0
k-perf,JS,88,39633750,0
k-perf,JS,89,39568400,0
k-perf,JS,90,39480600,0
k-perf,JS,91,39779850,0
k-perf,JS,92,39563250,0
k-perf,JS,93,39690300,0
k-perf,JS,94,39860500,0
k-perf,JS,95,39600200,0
k-perf,JS,96,39987100,0
k-perf,JS,97,39267700,0
k-perf,JS,98,39943400,0
k-perf,JS,99,39357950,0
baseline,Native,0,258950,1
baseline,Native,1,20600,1
baseline,Native,2,20100,1
baseline,Native,3,20000,1
baseline,Native,4,20000,1
baseline,Native,5,19950,1
baseline,Native,6,24150,1
baseline,Native,7,27000,1
baseline,Native,8,20200,1
baseline,Native,9,19950,1
baseline,Native,10,20000,1
baseline,Native,11,20100,1
baseline,Native,12,19900,1
baseline,Native,13,20000,1
baseline,Native,14,20000,1
baseline,Native,15,20000,1
baseline,Native,16,20000,1
baseline,Native,17,19900,1
baseline,Native,18,20000,1
baseline,Native,19,19950,1
baseline,Native,20,19900,0
baseline,Native,21,20000,0
baseline,Native,22,19950,0
baseline,Native,23,19900,0
baseline,Native,24,19950,0
baseline,Native,25,19950,0
baseline,Native,26,20000,0
baseline,Native,27,19950,0
baseline,Native,28,19900,0
baseline,Native,29,20000,0
baseline,Native,30,19950,0
baseline,Native,31,19900,0
baseline,Native,32,19900,0
baseline,Native,33,20000,0
baseline,Native,34,19900,0
baseline,Native,35,19900,0
baseline,Native,36,20000,0
baseline,Native,37,20000,0
baseline,Native,38,20050,0
baseline,Native,39,20100,0
baseline,Native,40,20000,0
baseline,Native,41,20000,0
baseline,Native,42,20000,0
baseline,Native,43,19950,0
baseline,Native,44,20000,0
baseline,Native,45,20000,0
baseline,Native,46,19950,0
baseline,Native,47,19900,0
baseline,Native,48,19900,0
baseline,Native,49,20000,0
baseline,Native,50,19900,0
baseline,Native,51,19900,0
baseline,Native,52,19950,0
baseline,Native,53,20000,0
baseline,Native,54,19950,0
baseline,Native,55,19900,0
baseline,Native,56,19900,0
baseline,Native,57,19950,0
baseline,Native,58,19950,0
baseline,Native,59,19900,0
baseline,Native,60,20000,0
baseline,Native,61,19900,0
baseline,Native,62,19900,0
baseline,Native,63,19900,0
baseline,Native,64,19900,0
baseline,Native,65,19900,0
baseline,Native,66,19900,0
baseline,Native,67,19900,0
baseline,Native,68,19900,0
baseline,Native,69,19900,0
baseline,Native,70,19900,0
baseline,Native,71,19900,0
baseline,Native,72,19900,0
baseline,Native,73,20050,0
baseline,Native,74,19900,0
baseline,Native,75,19900,0
baseline,Native,76,19900,0
baseline,Native,77,19900,0
baseline,Native,78,19900,0
baseline,Native,79,19900,0
baseline,Native,80,19950,0
baseline,Native,81,19900,0
baseline,Native,82,19900,0
baseline,Native,83,19900,0
baseline,Native,84,19950,0
baseline,Native,85,19900,0
baseline,Native,86,19900,0
baseline,Native,87,19900,0
baseline,Native,88,19900,0
baseline,Native,89,19950,0
baseline,Native,90,19900,0
baseline,Native,91,19900,0
baseline,Native,92,20000,0
baseline,Native,93,20000,0
baseline,Native,94,20000,0
baseline,Native,95,20000,0
baseline,Native,96,20000,0
baseline,Native,97,19900,0
baseline,Native,98,19950,0
baseline,Native,99,19950,0
k-perf,Native,0,21227800,1
k-perf,Native,1,20516750,1
k-perf,Native,2,20453500,1
k-perf,Native,3,19330750,1
k-perf,Native,4,19459700,1
k-perf,Native,5,19802150,1
k-perf,Native,6,19223000,1
k-perf,Native,7,19090650,1
k-perf,Native,8,20064350,1
k-perf,Native,9,19075450,1
k-perf,Native,10,19227450,1
k-perf,Native,11,19766600,1
k-perf,Native,12,19150950,1
k-perf,Native,13,19256950,1
k-perf,Native,14,19619200,1
k-perf,Native,15,19084300,1
k-perf,Native,16,19168600,1
k-perf,Native,17,19816800,1
k-perf,Native,18,19145650,1
k-perf,Native,19,19271550,1
k-perf,Native,20,20153500,0
k-perf,Native,21,19322400,0
k-perf,Native,22,19296600,0
k-perf,Native,23,19689200,0
k-perf,Native,24,19385700,0
k-perf,Native,25,19176000,0
k-perf,Native,26,19602850,0
k-perf,Native,27,19135300,0
k-perf,Native,28,19182100,0
k-perf,Native,29,19842850,0
k-perf,Native,30,19052250,0
k-perf,Native,31,19011900,0
k-perf,Native,32,19686000,0
k-perf,Native,33,19291700,0
k-perf,Native,34,19153900,0
k-perf,Native,35,19660300,0
k-perf,Native,36,18996300,0
k-perf,Native,37,19126650,0
k-perf,Native,38,19491900,0
k-perf,Native,39,19251650,0
k-perf,Native,40,19188400,0
k-perf,Native,41,19800700,0
k-perf,Native,42,19464350,0
k-perf,Native,43,19087600,0
k-perf,Native,44,19643400,0
k-perf,Native,45,19119000,0
k-perf,Native,46,19602950,0
k-perf,Native,47,19860100,0
k-perf,Native,48,19127700,0
k-perf,Native,49,19156750,0
k-perf,Native,50,19945950,0
k-perf,Native,51,19033250,0
k-perf,Native,52,19356250,0
k-perf,Native,53,19761750,0
k-perf,Native,54,19152650,0
k-perf,Native,55,19158450,0
k-perf,Native,56,19742650,0
k-perf,Native,57,19177700,0
k-perf,Native,58,19493450,0
k-perf,Native,59,19967100,0
k-perf,Native,60,19238200,0
k-perf,Native,61,19282450,0
k-perf,Native,62,20114850,0
k-perf,Native,63,19298200,0
k-perf,Native,64,19251750,0
k-perf,Native,65,20113550,0
k-perf,Native,66,19133450,0
k-perf,Native,67,19384000,0
k-perf,Native,68,19937050,0
k-perf,Native,69,19165200,0
k-perf,Native,70,19486550,0
k-perf,Native,71,19697950,0
k-perf,Native,72,19057400,0
k-perf,Native,73,19321550,0
k-perf,Native,74,19267250,0
k-perf,Native,75,19193950,0
k-perf,Native,76,19292450,0
k-perf,Native,77,19411600,0
k-perf,Native,78,19297750,0
k-perf,Native,79,19416300,0
k-perf,Native,80,18978150,0
k-perf,Native,81,19129050,0
k-perf,Native,82,19545400,0
k-perf,Native,83,19254200,0
k-perf,Native,84,19131650,0
k-perf,Native,85,19730750,0
k-perf,Native,86,19083050,0
k-perf,Native,87,19005450,0
k-perf,Native,88,19580650,0
k-perf,Native,89,19019050,0
k-perf,Native,90,19130300,0
k-perf,Native,91,19862600,0
k-perf,Native,92,19695350,0
k-perf,Native,93,19326900,0
k-perf,Native,94,19720750,0
k-perf,Native,95,19103650,0
k-perf,Native,96,18912800,0
k-perf,Native,97,19799850,0
k-perf,Native,98,19040550,0
k-perf,Native,99,19086300,0
otel,JVM,0,394813350,1
otel,JVM,1,269849550,1
otel,JVM,2,167193750,1
otel,JVM,3,129351550,1
otel,JVM,4,96402000,1
otel,JVM,5,109761500,1
otel,JVM,6,92272650,1
otel,JVM,7,98879850,1
otel,JVM,8,111122900,1
otel,JVM,9,178425450,1
otel,JVM,10,110018950,1
otel,JVM,11,131647300,1
otel,JVM,12,105439300,1
otel,JVM,13,111489000,1
otel,JVM,14,125269500,1
otel,JVM,15,294358750,1
otel,JVM,16,210742850,1
otel,JVM,17,173978200,1
otel,JVM,18,169354950,1
otel,JVM,19,145272550,1
otel,JVM,20,141306600,0
otel,JVM,21,131351550,0
otel,JVM,22,123163400,0
otel,JVM,23,123625950,0
otel,JVM,24,126113000,0
otel,JVM,25,118206650,0
otel,JVM,26,114956300,0
otel,JVM,27,111942600,0
otel,JVM,28,111384650,0
otel,JVM,29,103806500,0
otel,JVM,30,142969550,0
otel,JVM,31,100553400,0
otel,JVM,32,110907750,0
otel,JVM,33,107711950,0
otel,JVM,34,101657800,0
otel,JVM,35,115050800,0
otel,JVM,36,117609650,0
otel,JVM,37,100167250,0
otel,JVM,38,101235350,0
otel,JVM,39,103603050,0
otel,JVM,40,110365500,0
otel,JVM,41,120752800,0
otel,JVM,42,113221850,0
otel,JVM,43,114418550,0
otel,JVM,44,116148000,0
otel,JVM,45,95511850,0
otel,JVM,46,121867400,0
otel,JVM,47,115635400,0
otel,JVM,48,103014650,0
otel,JVM,49,102709700,0
otel,JVM,50,98809050,0
otel,JVM,51,110120850,0
otel,JVM,52,106276750,0
otel,JVM,53,109417500,0
otel,JVM,54,104064050,0
otel,JVM,55,104838650,0
otel,JVM,56,96783100,0
otel,JVM,57,99075950,0
otel,JVM,58,97476950,0
otel,JVM,59,95941400,0
otel,JVM,60,94109250,0
otel,JVM,61,100938400,0
otel,JVM,62,90416250,0
otel,JVM,63,97756400,0
otel,JVM,64,94524450,0
otel,JVM,65,96590900,0
otel,JVM,66,89484050,0
otel,JVM,67,94616450,0
otel,JVM,68,92663950,0
otel,JVM,69,102595800,0
otel,JVM,70,95193750,0
otel,JVM,71,93385200,0
otel,JVM,72,96720400,0
otel,JVM,73,95014300,0
otel,JVM,74,90665900,0
otel,JVM,75,94392300,0
otel,JVM,76,96562500,0
otel,JVM,77,90969850,0
otel,JVM,78,91100550,0
otel,JVM,79,91812400,0
otel,JVM,80,89236000,0
otel,JVM,81,87143850,0
otel,JVM,82,89529250,0
otel,JVM,83,87014350,0
otel,JVM,84,104436050,0
otel,JVM,85,100761600,0
otel,JVM,86,92617400,0
otel,JVM,87,91950000,0
otel,JVM,88,100284700,0
otel,JVM,89,90311350,0
otel,JVM,90,91065550,0
otel,JVM,91,92259650,0
otel,JVM,92,94244850,0
otel,JVM,93,88427950,0
otel,JVM,94,97553200,0
otel,JVM,95,101687950,0
otel,JVM,96,94872800,0
otel,JVM,97,91686950,0
otel,JVM,98,92966650,0
otel,JVM,99,93376700,0
otel-proto,JVM,0,484127550,1
otel-proto,JVM,1,309307250,1
otel-proto,JVM,2,194305150,1
otel-proto,JVM,3,144784800,1
otel-proto,JVM,4,133933950,1
otel-proto,JVM,5,118895300,1
otel-proto,JVM,6,127851450,1
otel-proto,JVM,7,123280700,1
otel-proto,JVM,8,112515400,1
otel-proto,JVM,9,112493250,1
otel-proto,JVM,10,110918350,1
otel-proto,JVM,11,96505000,1
otel-proto,JVM,12,103118200,1
otel-proto,JVM,13,97744600,1
otel-proto,JVM,14,100585650,1
otel-proto,JVM,15,104007900,1
otel-proto,JVM,16,102501400,1
otel-proto,JVM,17,103470750,1
otel-proto,JVM,18,94179300,1
otel-proto,JVM,19,96993200,1
otel-proto,JVM,20,100137200,0
otel-proto,JVM,21,108174550,0
otel-proto,JVM,22,91902800,0
otel-proto,JVM,23,92410050,0
otel-proto,JVM,24,99605550,0
otel-proto,JVM,25,98341000,0
otel-proto,JVM,26,95083850,0
otel-proto,JVM,27,107787250,0
otel-proto,JVM,28,97113850,0
otel-proto,JVM,29,84622650,0
otel-proto,JVM,30,92959750,0
otel-proto,JVM,31,97542850,0
otel-proto,JVM,32,105397050,0
otel-proto,JVM,33,96234850,0
otel-proto,JVM,34,94659300,0
otel-proto,JVM,35,96285750,0
otel-proto,JVM,36,101473100,0
otel-proto,JVM,37,94452150,0
otel-proto,JVM,38,108762650,0
otel-proto,JVM,39,103690100,0
otel-proto,JVM,40,93865950,0
otel-proto,JVM,41,96820000,0
otel-proto,JVM,42,92742350,0
otel-proto,JVM,43,99004500,0
otel-proto,JVM,44,98310000,0
otel-proto,JVM,45,97510200,0
otel-proto,JVM,46,95474200,0
otel-proto,JVM,47,87576800,0
otel-proto,JVM,48,100004250,0
otel-proto,JVM,49,96558350,0
otel-proto,JVM,50,102537150,0
otel-proto,JVM,51,92081000,0
otel-proto,JVM,52,91271350,0
otel-proto,JVM,53,90032400,0
otel-proto,JVM,54,88390950,0
otel-proto,JVM,55,87002800,0
otel-proto,JVM,56,85325750,0
otel-proto,JVM,57,90894450,0
otel-proto,JVM,58,98825850,0
otel-proto,JVM,59,97481550,0
otel-proto,JVM,60,94831300,0
otel-proto,JVM,61,94827900,0
otel-proto,JVM,62,98097050,0
otel-proto,JVM,63,99957650,0
otel-proto,JVM,64,93894450,0
otel-proto,JVM,65,98863300,0
otel-proto,JVM,66,101388450,0
otel-proto,JVM,67,91951650,0
otel-proto,JVM,68,99070450,0
otel-proto,JVM,69,91019250,0
otel-proto,JVM,70,87139150,0
otel-proto,JVM,71,86334700,0
otel-proto,JVM,72,87722250,0
otel-proto,JVM,73,87708800,0
otel-proto,JVM,74,88537650,0
otel-proto,JVM,75,95020250,0
otel-proto,JVM,76,98397800,0
otel-proto,JVM,77,98756750,0
otel-proto,JVM,78,107483150,0
otel-proto,JVM,79,93053650,0
otel-proto,JVM,80,90905250,0
otel-proto,JVM,81,100847150,0
otel-proto,JVM,82,95463900,0
otel-proto,JVM,83,97778850,0
otel-proto,JVM,84,91218950,0
otel-proto,JVM,85,85890550,0
otel-proto,JVM,86,94892250,0
otel-proto,JVM,87,93572850,0
otel-proto,JVM,88,94167650,0
otel-proto,JVM,89,102463700,0
otel-proto,JVM,90,93458850,0
otel-proto,JVM,91,84147300,0
otel-proto,JVM,92,88452500,0
otel-proto,JVM,93,87890150,0
otel-proto,JVM,94,82080150,0
otel-proto,JVM,95,87317100,0
otel-proto,JVM,96,92560400,0
otel-proto,JVM,97,100228650,0
otel-proto,JVM,98,104659850,0
otel-proto,JVM,99,100688350,0
otel-proto-timesource,JVM,0,521888450,1
otel-proto-timesource,JVM,1,331833500,1
otel-proto-timesource,JVM,2,205271900,1
otel-proto-timesource,JVM,3,151306200,1
otel-proto-timesource,JVM,4,137179050,1
otel-proto-timesource,JVM,5,127650500,1
otel-proto-timesource,JVM,6,134026650,1
otel-proto-timesource,JVM,7,132139100,1
otel-proto-timesource,JVM,8,115899050,1
otel-proto-timesource,JVM,9,120491550,1
otel-proto-timesource,JVM,10,116338800,1
otel-proto-timesource,JVM,11,111397450,1
otel-proto-timesource,JVM,12,118019550,1
otel-proto-timesource,JVM,13,109996400,1
otel-proto-timesource,JVM,14,113176050,1
otel-proto-timesource,JVM,15,117968650,1
otel-proto-timesource,JVM,16,115914100,1
otel-proto-timesource,JVM,17,121918150,1
otel-proto-timesource,JVM,18,119537100,1
otel-proto-timesource,JVM,19,121569850,1
otel-proto-timesource,JVM,20,119762900,0
otel-proto-timesource,JVM,21,118405350,0
otel-proto-timesource,JVM,22,104761350,0
otel-proto-timesource,JVM,23,105255300,0
otel-proto-timesource,JVM,24,114354900,0
otel-proto-timesource,JVM,25,108189800,0
otel-proto-timesource,JVM,26,110890400,0
otel-proto-timesource,JVM,27,113686250,0
otel-proto-timesource,JVM,28,114239550,0
otel-proto-timesource,JVM,29,111073350,0
otel-proto-timesource,JVM,30,110190600,0
otel-proto-timesource,JVM,31,119417900,0
otel-proto-timesource,JVM,32,115170150,0
otel-proto-timesource,JVM,33,120056250,0
otel-proto-timesource,JVM,34,121626600,0
otel-proto-timesource,JVM,35,119173700,0
otel-proto-timesource,JVM,36,121861200,0
otel-proto-timesource,JVM,37,118289350,0
otel-proto-timesource,JVM,38,123002900,0
otel-proto-timesource,JVM,39,120700500,0
otel-proto-timesource,JVM,40,110085500,0
otel-proto-timesource,JVM,41,109581300,0
otel-proto-timesource,JVM,42,115030350,0
otel-proto-timesource,JVM,43,118525750,0
otel-proto-timesource,JVM,44,117834850,0
otel-proto-timesource,JVM,45,113442200,0
otel-proto-timesource,JVM,46,117838900,0
otel-proto-timesource,JVM,47,108756750,0
otel-proto-timesource,JVM,48,96451800,0
otel-proto-timesource,JVM,49,95368900,0
otel-proto-timesource,JVM,50,105304400,0
otel-proto-timesource,JVM,51,108359400,0
otel-proto-timesource,JVM,52,105327400,0
otel-proto-timesource,JVM,53,113774800,0
otel-proto-timesource,JVM,54,102279650,0
otel-proto-timesource,JVM,55,110937200,0
otel-proto-timesource,JVM,56,116990500,0
otel-proto-timesource,JVM,57,109143200,0
otel-proto-timesource,JVM,58,105728350,0
otel-proto-timesource,JVM,59,108748700,0
otel-proto-timesource,JVM,60,113319750,0
otel-proto-timesource,JVM,61,117450700,0
otel-proto-timesource,JVM,62,110007100,0
otel-proto-timesource,JVM,63,116830900,0
otel-proto-timesource,JVM,64,114713250,0
otel-proto-timesource,JVM,65,117701400,0
