variant,platform,step,median_ns,is_warmup
baseline,JS,21,322100,0
baseline,JS,22,372400,0
baseline,JS,23,329200,0
baseline,JS,24,265300,0
baseline,JS,25,200200,0
baseline,JS,26,340600,0
baseline,JS,27,235600,0
baseline,JS,28,230200,0
baseline,JS,29,227800,0
baseline,JS,30,225400,0
baseline,JS,31,198400,0
baseline,JS,32,321100,0
baseline,JS,33,236700,0
baseline,JS,34,336700,0
baseline,JS,35,278800,0
baseline,JS,36,226700,0
baseline,JS,37,227000,0
baseline,JS,38,198500,0
baseline,JS,39,233000,0
baseline,JS,40,267100,0
baseline,JS,41,224400,0
baseline,JS,42,267500,0
baseline,JS,43,224200,0
baseline,JS,44,161100,0
baseline,JS,45,238200,0
baseline,JS,46,223200,0
baseline,JS,47,238800,0
baseline,JS,48,317200,0
baseline,JS,49,268000,0
k-perf,JS,0,71838400,1
k-perf,JS,1,43882800,1
k-perf,JS,2,42399200,1
k-perf,JS,3,42422100,1
k-perf,JS,4,41702600,1
k-perf,JS,5,42027300,1
k-perf,JS,6,41264800,1
k-perf,JS,7,41419200,1
k-perf,JS,8,41052600,1
k-perf,JS,9,42133900,1
k-perf,JS,10,41223500,1
k-perf,JS,11,41855500,1
k-perf,JS,12,41898400,1
k-perf,JS,13,41590500,1
k-perf,JS,14,41203200,1
k-perf,JS,15,41215800,1
k-perf,JS,16,41369200,1
k-perf,JS,17,42081200,1
k-perf,JS,18,48552800,1
k-perf,JS,19,42171700,1
k-perf,JS,20,42375800,0
k-perf,JS,21,43397700,0
k-perf,JS,22,42524100,0
k-perf,JS,23,42714300,0
k-perf,JS,24,39680100,0
k-perf,JS,25,40102500,0
k-perf,JS,26,38827900,0
k-perf,JS,27,39847200,0
k-perf,JS,28,39025600,0
k-perf,JS,29,39493100,0
k-perf,JS,30,39361200,0
k-perf,JS,31,41502900,0
k-perf,JS,32,39251500,0
k-perf,JS,33,39870200,0
k-perf,JS,34,39692000,0
k-perf,JS,35,39347200,0
k-perf,JS,36,39650600,0
k-perf,JS,37,39340500,0
k-perf,JS,38,39434100,0
k-perf,JS,39,39283000,0
k-perf,JS,40,38946200,0
k-perf,JS,41,39849600,0
k-perf,JS,42,39734100,0
k-perf,JS,43,39554000,0
k-perf,JS,44,39561800,0
k-perf,JS,45,40187300,0
k-perf,JS,46,39909800,0
k-perf,JS,47,39417900,0
k-perf,JS,48,39212000,0
k-perf,JS,49,39061200,0
baseline,Native,0,244100,1
baseline,Native,1,20100,1
baseline,Native,2,19700,1
baseline,Native,3,19600,1
baseline,Native,4,19600,1
baseline,Native,5,19500,1
baseline,Native,6,19900,1
baseline,Native,7,34900,1
baseline,Native,8,20000,1
baseline,Native,9,20000,1
baseline,Native,10,20100,1
baseline,Native,11,31800,1
baseline,Native,12,20000,1
baseline,Native,13,20100,1
baseline,Native,14,19900,1
baseline,Native,15,20000,1
baseline,Native,16,19900,1
baseline,Native,17,19900,1
baseline,Native,18,19900,1
baseline,Native,19,19900,1
baseline,Native,20,20000,0
baseline,Native,21,19800,0
baseline,Native,22,20000,0
baseline,Native,23,20000,0
baseline,Native,24,20200,0
baseline,Native,25,20000,0
baseline,Native,26,20200,0
baseline,Native,27,20100,0
baseline,Native,28,20100,0
baseline,Native,29,20000,0
baseline,Native,30,24200,0
baseline,Native,31,20000,0
baseline,Native,32,20100,0
baseline,Native,33,24100,0
baseline,Native,34,20100,0
baseline,Native,35,19900,0
baseline,Native,36,23900,0
baseline,Native,37,20100,0
baseline,Native,38,20100,0
baseline,Native,39,20100,0
baseline,Native,40,20000,0
baseline,Native,41,20100,0
baseline,Native,42,24200,0
baseline,Native,43,19900,0
baseline,Native,44,24000,0
baseline,Native,45,24300,0
baseline,Native,46,20000,0
baseline,Native,47,19800,0
baseline,Native,48,19900,0
baseline,Native,49,23900,0
k-perf,Native,0,21665400,1
k-perf,Native,1,20784700,1
k-perf,Native,2,20446800,1
k-perf,Native,3,19508300,1
k-perf,Native,4,19044800,1
k-perf,Native,5,19969200,1
k-perf,Native,6,19229900,1
k-perf,Native,7,18937500,1
k-perf,Native,8,19539900,1
k-perf,Native,9,18983800,1
k-perf,Native,10,18892400,1
k-perf,Native,11,19577500,1
k-perf,Native,12,18946200,1
k-perf,Native,13,19887000,1
k-perf,Native,14,20434300,1
k-perf,Native,15,18519000,1
k-perf,Native,16,18643600,1
k-perf,Native,17,19690400,1
k-perf,Native,18,19353000,1
k-perf,Native,19,19567500,1
k-perf,Native,20,19380000,0
k-perf,Native,21,19196000,0
k-perf,Native,22,19146800,0
k-perf,Native,23,20804900,0
k-perf,Native,24,19560500,0
k-perf,Native,25,18913400,0
k-perf,Native,26,19779300,0
k-perf,Native,27,18831400,0
k-perf,Native,28,18935900,0
k-perf,Native,29,19340300,0
k-perf,Native,30,18703300,0
k-perf,Native,31,18676600,0
k-perf,Native,32,19445900,0
k-perf,Native,33,18845400,0
k-perf,Native,34,18901900,0
k-perf,Native,35,19662500,0
k-perf,Native,36,18628200,0
k-perf,Native,37,19217600,0
k-perf,Native,38,19676300,0
k-perf,Native,39,18588100,0
k-perf,Native,40,19128500,0
k-perf,Native,41,19695400,0
k-perf,Native,42,18875000,0
k-perf,Native,43,18810900,0
k-perf,Native,44,19172000,0
k-perf,Native,45,19248400,0
k-perf,Native,46,18263100,0
k-perf,Native,47,20295800,0
k-perf,Native,48,19548500,0
k-perf,Native,49,18550100,0
otel,JVM,0,264238600,1
otel,JVM,1,175760700,1
otel,JVM,2,126212000,1
otel,JVM,3,103324200,1
otel,JVM,4,119252100,1
otel,JVM,5,92343700,1
otel,JVM,6,59189400,1
otel,JVM,7,48930900,1
otel,JVM,8,45574500,1
otel,JVM,9,50527500,1
otel,JVM,10,43603200,1
otel,JVM,11,74369000,1
otel,JVM,12,102616200,1
otel,JVM,13,102603900,1
otel,JVM,14,47941800,1
otel,JVM,15,70702100,1
otel,JVM,16,52011100,1
otel,JVM,17,57076200,1
otel,JVM,18,55157700,1
otel,JVM,19,69906700,1
otel,JVM,20,171271500,0
otel,JVM,21,111813500,0
otel,JVM,22,133721000,0
otel,JVM,23,115025500,0
otel,JVM,24,163696800,0
otel,JVM,25,126884600,0
otel,JVM,26,103177000,0
otel,JVM,27,105067200,0
otel,JVM,28,87734100,0
otel,JVM,29,82627000,0
otel,JVM,30,101354200,0
otel,JVM,31,74660000,0
otel,JVM,32,83320700,0
otel,JVM,33,86381500,0
otel,JVM,34,71434000,0
otel,JVM,35,92452300,0
otel,JVM,36,100550100,0
otel,JVM,37,81052000,0
otel,JVM,38,93606100,0
otel,JVM,39,122268500,0
otel,JVM,40,110271700,0
otel,JVM,41,92900600,0
otel,JVM,42,111566800,0
otel,JVM,43,95713200,0
otel,JVM,44,113876600,0
otel,JVM,45,104972700,0
otel,JVM,46,114106900,0
otel,JVM,47,114440900,0
otel,JVM,48,83737000,0
otel,JVM,49,79215900,0
otel-proto,JVM,0,247766300,1
otel-proto,JVM,1,149676800,1
otel-proto,JVM,2,94578600,1
otel-proto,JVM,3,201006700,1
otel-proto,JVM,4,133715000,1
otel-proto,JVM,5,128828100,1
otel-proto,JVM,6,113662500,1
otel-proto,JVM,7,116788400,1
otel-proto,JVM,8,103685200,1
otel-proto,JVM,9,104640600,1
otel-proto,JVM,10,99134300,1
otel-proto,JVM,11,93090900,1
otel-proto,JVM,12,102461000,1
otel-proto,JVM,13,88348200,1
otel-proto,JVM,14,81242600,1
otel-proto,JVM,15,78647300,1
otel-proto,JVM,16,74623200,1
otel-proto,JVM,17,81349200,1
otel-proto,JVM,18,85876600,1
otel-proto,JVM,19,73920000,1
otel-proto,JVM,20,72086800,0
otel-proto,JVM,21,78211300,0
otel-proto,JVM,22,74535000,0
otel-proto,JVM,23,73742800,0
otel-proto,JVM,24,73381300,0
otel-proto,JVM,25,75646400,0
otel-proto,JVM,26,72268000,0
otel-proto,JVM,27,74641200,0
otel-proto,JVM,28,76568700,0
otel-proto,JVM,29,71310600,0
otel-proto,JVM,30,76602000,0
otel-proto,JVM,31,73759200,0
otel-proto,JVM,32,78579500,0
otel-proto,JVM,33,74442800,0
otel-proto,JVM,34,72242200,0
otel-proto,JVM,35,78656200,0
otel-proto,JVM,36,73984700,0
otel-proto,JVM,37,75505900,0
otel-proto,JVM,38,60573600,0
otel-proto,JVM,39,67050900,0
otel-proto,JVM,40,73429200,0
otel-proto,JVM,41,70441800,0
otel-proto,JVM,42,75501300,0
otel-proto,JVM,43,77966200,0
otel-proto,JVM,44,74120900,0
otel-proto,JVM,45,73917600,0
otel-proto,JVM,46,72819200,0
otel-proto,JVM,47,77175700,0
otel-proto,JVM,48,78700300,0
otel-proto,JVM,49,73092500,0
otel-proto-sampler,JVM,0,259136200,1
otel-proto-sampler,JVM,1,108397700,1
otel-proto-sampler,JVM,2,72794100,1
otel-proto-sampler,JVM,3,175238000,1
otel-proto-sampler,JVM,4,122579600,1
otel-proto-sampler,JVM,5,126747100,1
otel-proto-sampler,JVM,6,122303800,1
otel-proto-sampler,JVM,7,110803800,1
otel-proto-sampler,JVM,8,85049200,1
otel-proto-sampler,JVM,9,94173600,1
otel-proto-sampler,JVM,10,88199000,1
otel-proto-sampler,JVM,11,90701700,1
otel-proto-sampler,JVM,12,88506200,1
otel-proto-sampler,JVM,13,83920100,1
otel-proto-sampler,JVM,14,78836100,1
otel-proto-sampler,JVM,15,72393500,1
otel-proto-sampler,JVM,16,73299200,1
otel-proto-sampler,JVM,17,74096000,1
otel-proto-sampler,JVM,18,70365800,1
otel-proto-sampler,JVM,19,70979300,1
otel-proto-sampler,JVM,20,71624400,0
otel-proto-sampler,JVM,21,75500900,0
otel-proto-sampler,JVM,22,69894600,0
otel-proto-sampler,JVM,23,71196700,0
otel-proto-sampler,JVM,24,76291800,0
otel-proto-sampler,JVM,25,68624200,0
otel-proto-sampler,JVM,26,66242900,0
otel-proto-sampler,JVM,27,66253000,0
otel-proto-sampler,JVM,28,76369100,0
otel-proto-sampler,JVM,29,66347000,0
otel-proto-sampler,JVM,30,64833300,0
otel-proto-sampler,JVM,31,65982200,0
otel-proto-sampler,JVM,32,68667400,0
otel-proto-sampler,JVM,33,69961400,0
otel-proto-sampler,JVM,34,68947300,0
otel-proto-sampler,JVM,35,66299700,0
otel-proto-sampler,JVM,36,70321200,0
otel-proto-sampler,JVM,37,62585400,0
otel-proto-sampler,JVM,38,69824700,0
otel-proto-sampler,JVM,39,61974700,0
otel-proto-sampler,JVM,40,62597800,0
otel-proto-sampler,JVM,41,66971100,0
otel-proto-sampler,JVM,42,72394200,0
otel-proto-sampler,JVM,43,62606900,0
otel-proto-sampler,JVM,44,65926600,0
otel-proto-sampler,JVM,45,71104800,0
otel-proto-sampler,JVM,46,70332900,0
otel-proto-sampler,JVM,47,74324600,0
otel-proto-sampler,JVM,48,67903700,0
otel-proto-sampler,JVM,49,64086000,0
otel,JS,0,440450500,1
otel,JS,1,342814100,1
otel,JS,2,341724100,1
otel,JS,3,321573000,1
otel,JS,4,327504600,1
otel,JS,5,319945900,1
otel,JS,6,328371100,1
otel,JS,7,315224400,1
otel,JS,8,311792300,1
otel,JS,9,319799400,1
otel,JS,10,315246800,1
otel,JS,11,319110700,1
otel,JS,12,310893100,1
otel,JS,13,324444500,1
otel,JS,14,329998400,1
otel,JS,15,322587400,1
otel,JS,16,309643300,1
otel,JS,17,328833100,1
otel,JS,18,314564000,1
otel,JS,19,318061200,1
otel,JS,20,319992900,0
otel,JS,21,318913300,0
otel,JS,22,317512900,0
otel,JS,23,387354700,0
otel,JS,24,310743400,0
otel,JS,25,315491600,0
otel,JS,26,320331300,0
otel,JS,27,319754200,0
otel,JS,28,317542700,0
otel,JS,29,311568400,0
otel,JS,30,319035200,0
otel,JS,31,316961300,0
otel,JS,32,315368000,0
otel,JS,33,316188300,0
otel,JS,34,318732000,0
otel,JS,35,313746100,0
otel,JS,36,316229900,0
otel,JS,37,313039800,0
otel,JS,38,315611800,0
otel,JS,39,315998800,0
otel,JS,40,316669500,0
otel,JS,41,311201800,0
otel,JS,42,317463900,0
otel,JS,43,316224000,0
otel,JS,44,319530800,0
otel,JS,45,310349700,0
otel,JS,46,315995900,0
otel,JS,47,317850300,0
otel,JS,48,315698200,0
otel,JS,49,311163500,0
otel-proto,JS,0,447230200,1
otel-proto,JS,1,339837200,1
otel-proto,JS,2,318008100,1
otel-proto,JS,3,314959300,1
otel-proto,JS,4,323018900,1
otel-proto,JS,5,315544000,1
otel-proto,JS,6,310592500,1
otel-proto,JS,7,312313900,1
otel-proto,JS,8,312068900,1
otel-proto,JS,9,342772300,1
otel-proto,JS,10,316179200,1
otel-proto,JS,11,319006000,1
otel-proto,JS,12,308128700,1
otel-proto,JS,13,312287300,1
otel-proto,JS,14,314679100,1
otel-proto,JS,15,328110900,1
otel-proto,JS,16,310505900,1
otel-proto,JS,17,315506800,1
otel-proto,JS,18,311715800,1
otel-proto,JS,19,314074000,1
otel-proto,JS,20,307145200,0
otel-proto,JS,21,314471600,0
otel-proto,JS,22,316828400,0
otel-proto,JS,23,310443800,0
otel-proto,JS,24,370878500,0
otel-proto,JS,25,312183400,0
otel-proto,JS,26,324390700,0
otel-proto,JS,27,314054800,0
otel-proto,JS,28,312843700,0
otel-proto,JS,29,308123400,0
otel-proto,JS,30,317658900,0
otel-proto,JS,31,312463500,0
otel-proto,JS,32,312753400,0
otel-proto,JS,33,313776900,0
otel-proto,JS,34,312839300,0
otel-proto,JS,35,312580500,0
otel-proto,JS,36,311524100,0
otel-proto,JS,37,304756000,0
otel-proto,JS,38,314135900,0
otel-proto,JS,39,313947800,0
otel-proto,JS,40,310322600,0
otel-proto,JS,41,306670300,0
otel-proto,JS,42,314295200,0
otel-proto,JS,43,313612100,0
otel-proto,JS,44,313450300,0
otel-proto,JS,45,308833300,0
otel-proto,JS,46,311272500,0
otel-proto,JS,47,313487800,0
otel-proto,JS,48,313431200,0
otel-proto,JS,49,308438100,0
otel-proto-sampler,JS,0,434157900,1
otel-proto-sampler,JS,1,342434800,1
otel-proto-sampler,JS,2,316226900,1
otel-proto-sampler,JS,3,317020100,1
otel-proto-sampler,JS,4,321150400,1
otel-proto-sampler,JS,5,334592600,1
otel-proto-sampler,JS,6,311075800,1
otel-proto-sampler,JS,7,314122800,1
otel-proto-sampler,JS,8,313507400,1
otel-proto-sampler,JS,9,315128400,1
otel-proto-sampler,JS,10,313294800,1
otel-proto-sampler,JS,11,312190700,1
otel-proto-sampler,JS,12,311187800,1
otel-proto-sampler,JS,13,312880200,1
otel-proto-sampler,JS,14,315011000,1
otel-proto-sampler,JS,15,310831900,1
otel-proto-sampler,JS,16,309232900,1
otel-proto-sampler,JS,17,314319000,1
otel-proto-sampler,JS,18,314515500,1
otel-proto-sampler,JS,19,309831400,1
otel-proto-sampler,JS,20,317363100,0
otel-proto-sampler,JS,21,315947700,0
otel-proto-sampler,JS,22,310148500,0
otel-proto-sampler,JS,23,316669500,0
otel-proto-sampler,JS,24,373626300,0
otel-proto-sampler,JS,25,307906600,0
otel-proto-sampler,JS,26,317863800,0
otel-proto-sampler,JS,27,310647000,0
otel-proto-sampler,JS,28,308941300,0
otel-proto-sampler,JS,29,309840400,0
otel-proto-sampler,JS,30,312168900,0
otel-proto-sampler,JS,31,308651900,0
otel-proto-sampler,JS,32,310736700,0
otel-proto-sampler,JS,33,307193900,0
otel-proto-sampler,JS,34,314852600,0
otel-proto-sampler,JS,35,317357900,0
otel-proto-sampler,JS,36,311737500,0
otel-proto-sampler,JS,37,311628000,0
otel-proto-sampler,JS,38,310914700,0
otel-proto-sampler,JS,39,313160700,0
otel-proto-sampler,JS,40,314145600,0
otel-proto-sampler,JS,41,309445300,0
otel-proto-sampler,JS,42,311737900,0
otel-proto-sampler,JS,43,313453600,0
otel-proto-sampler,JS,44,324964700,0
otel-proto-sampler,JS,45,306926700,0
otel-proto-sampler,JS,46,313627800,0
otel-proto-sampler,JS,47,311070800,0
otel-proto-sampler,JS,48,310962000,0
otel-proto-sampler,JS,49,307916000,0
otel,Native,0,602899000,1
otel,Native,1,627771700,1
otel,Native,2,595362100,1
otel,Native,3,626435600,1
otel,Native,4,570016400,1
otel,Native,5,573763200,1
otel,Native,6,565526800,1
otel,Native,7,569614900,1
otel,Native,8,560588000,1
otel,Native,9,578373200,1
otel,Native,10,589960600,1
otel,Native,11,595984100,1
otel,Native,12,637006000,1
otel,Native,13,598868500,1
otel,Native,14,610832300,1
otel,Native,15,602447500,1
otel,Native,16,596060100,1
otel,Native,17,661854900,1
otel,Native,18,586084200,1
otel,Native,19,588148600,1
otel,Native,20,572983700,0
otel,Native,21,600369400,0
otel,Native,22,610316300,0
otel,Native,23,668276300,0
otel,Native,24,576967100,0
otel,Native,25,581925800,0
otel,Native,26,586726200,0
otel,Native,27,584011500,0
otel,Native,28,588287600,0
otel,Native,29,626447400,0
otel,Native,30,597799300,0
otel,Native,31,600399600,0
otel,Native,32,610958900,0
otel,Native,33,641631100,0
otel,Native,34,640955400,0
otel,Native,35,609509500,0
otel,Native,36,620866900,0
otel,Native,37,576162800,0
otel,Native,38,598248400,0
otel,Native,39,587662700,0
otel,Native,40,594089000,0
otel,Native,41,574647800,0
otel,Native,42,590164200,0
otel,Native,43,592382900,0
otel,Native,44,597739700,0
otel,Native,45,649161800,0
otel,Native,46,613939100,0
otel,Native,47,614222100,0
otel,Native,48,607526700,0
otel,Native,49,618117000,0
otel-proto,Native,0,475069800,1
otel-proto,Native,1,473607500,1
otel-proto,Native,2,504268100,1
otel-proto,Native,3,478738100,1
otel-proto,Native,4,453828300,1
otel-proto,Native,5,470960900,1
otel-proto,Native,6,526534300,1
otel-proto,Native,7,470294000,1
otel-proto,Native,8,471385200,1
otel-proto,Native,9,474815800,1
otel-proto,Native,10,473748700,1
otel-proto,Native,11,494566100,1
otel-proto,Native,12,470486300,1
otel-proto,Native,13,475628400,1
otel-proto,Native,14,486478100,1
otel-proto,Native,15,476440900,1
otel-proto,Native,16,487784400,1
otel-proto,Native,17,498511600,1
otel-proto,Native,18,487298100,1
otel-proto,Native,19,496341500,1
otel-proto,Native,20,480969400,0
otel-proto,Native,21,502703000,0
otel-proto,Native,22,495539400,0
otel-proto,Native,23,491422000,0
otel-proto,Native,24,491574200,0
otel-proto,Native,25,493810700,0
otel-proto,Native,26,495744300,0
otel-proto,Native,27,509026800,0
otel-proto,Native,28,509166800,0
otel-proto,Native,29,504967800,0
otel-proto,Native,30,507114400,0
otel-proto,Native,31,514967100,0
otel-proto,Native,32,509427600,0
otel-proto,Native,33,547629500,0
otel-proto,Native,34,506997800,0
otel-proto,Native,35,509300700,0
otel-proto,Native,36,517858800,0
otel-proto,Native,37,513954400,0
otel-proto,Native,38,515477600,0
otel-proto,Native,39,525257400,0
otel-proto,Native,40,526252800,0
otel-proto,Native,41,505092500,0
otel-proto,Native,42,522397600,0
otel-proto,Native,43,524439900,0
otel-proto,Native,44,527003100,0
otel-proto,Native,45,514546800,0
otel-proto,Native,46,545959900,0
otel-proto,Native,47,521510700,0
otel-proto,Native,48,528591300,0
otel-proto,Native,49,512785500,0
otel-proto-sampler,Native,0,474290100,1
otel-proto-sampler,Native,1,477815400,1
otel-proto-sampler,Native,2,483263600,1
otel-proto-sampler,Native,3,466347300,1
otel-proto-sampler,Native,4,469210700,1
otel-proto-sampler,Native,5,460376300,1
otel-proto-sampler,Native,6,457047600,1
otel-proto-sampler,Native,7,513123800,1
otel-proto-sampler,Native,8,454035600,1
otel-proto-sampler,Native,9,463387700,1
otel-proto-sampler,Native,10,463051000,1
otel-proto-sampler,Native,11,481512400,1
otel-proto-sampler,Native,12,466168400,1
otel-proto-sampler,Native,13,473324500,1
otel-proto-sampler,Native,14,468905600,1
otel-proto-sampler,Native,15,470945100,1
otel-proto-sampler,Native,16,469484700,1
otel-proto-sampler,Native,17,468422300,1
otel-proto-sampler,Native,18,516903000,1
otel-proto-sampler,Native,19,483123400,1
otel-proto-sampler,Native,20,470667700,0
otel-proto-sampler,Native,21,474051000,0
otel-proto-sampler,Native,22,469779300,0
otel-proto-sampler,Native,23,491970900,0
otel-proto-sampler,Native,24,507187900,0
otel-proto-sampler,Native,25,505061200,0
otel-proto-sampler,Native,26,485532200,0
otel-proto-sampler,Native,27,481772300,0
otel-proto-sampler,Native,28,504186100,0
otel-proto-sampler,Native,29,476370100,0
otel-proto-sampler,Native,30,495532300,0
otel-proto-sampler,Native,31,496037600,0
otel-proto-sampler,Native,32,499292900,0
otel-proto-sampler,Native,33,491353100,0
otel-proto-sampler,Native,34,502062600,0
otel-proto-sampler,Native,35,516348000,0
otel-proto-sampler,Native,36,500646600,0
otel-proto-sampler,Native,37,498833200,0
otel-proto-sampler,Native,38,503041300,0
otel-proto-sampler,Native,39,521761300,0
otel-proto-sampler,Native,40,507897800,0
otel-proto-sampler,Native,41,505832500,0
otel-proto-sampler,Native,42,516341200,0
otel-proto-sampler,Native,43,532588800,0
otel-proto-sampler,Native,44,526161800,0
otel-proto-sampler,Native,45,506531100,0
otel-proto-sampler,Native,46,520445900,0
otel-proto-sampler,Native,47,519287800,0
otel-proto-sampler,Native,48,527123900,0
otel-proto-sampler,Native,49,519870500,0
