variant,platform,step,median_ns,is_warmup
k-perf,JVM,6,2912400,1
k-perf,JVM,7,5373350,1
k-perf,JVM,8,2538850,1
k-perf,JVM,9,2407300,1
k-perf,JVM,10,2422250,1
k-perf,JVM,11,2656350,1
k-perf,JVM,12,2419850,1
k-perf,JVM,13,2430800,1
k-perf,JVM,14,2364500,1
k-perf,JVM,15,2357150,1
k-perf,JVM,16,2479150,1
k-perf,JVM,17,2948400,1
k-perf,JVM,18,2822100,1
k-perf,JVM,19,2752150,1
k-perf,JVM,20,2678950,0
k-perf,JVM,21,2682900,0
k-perf,JVM,22,2641350,0
k-perf,JVM,23,2750750,0
k-perf,JVM,24,2700950,0
k-perf,JVM,25,2692050,0
k-perf,JVM,26,3684700,0
k-perf,JVM,27,2217350,0
k-perf,JVM,28,2226500,0
k-perf,JVM,29,2266050,0
k-perf,JVM,30,2221000,0
k-perf,JVM,31,2233750,0
k-perf,JVM,32,2237500,0
k-perf,JVM,33,2226600,0
k-perf,JVM,34,2203200,0
k-perf,JVM,35,2245200,0
k-perf,JVM,36,2602500,0
k-perf,JVM,37,2392500,0
k-perf,JVM,38,2230600,0
k-perf,JVM,39,2270300,0
k-perf,JVM,40,2215650,0
k-perf,JVM,41,2216750,0
k-perf,JVM,42,2210350,0
k-perf,JVM,43,2217350,0
k-perf,JVM,44,2220450,0
k-perf,JVM,45,2232100,0
k-perf,JVM,46,2276450,0
k-perf,JVM,47,2670100,0
k-perf,JVM,48,2650200,0
k-perf,JVM,49,2640300,0
k-perf,JVM,50,2652200,0
k-perf,JVM,51,2665050,0
k-perf,JVM,52,2627150,0
k-perf,JVM,53,2670150,0
k-perf,JVM,54,2667700,0
k-perf,JVM,55,2622850,0
k-perf,JVM,56,2641950,0
k-perf,JVM,57,2710350,0
k-perf,JVM,58,2681900,0
k-perf,JVM,59,2646750,0
k-perf,JVM,60,2610250,0
k-perf,JVM,61,2622050,0
k-perf,JVM,62,2580250,0
k-perf,JVM,63,2661400,0
k-perf,JVM,64,2674950,0
k-perf,JVM,65,2620750,0
k-perf,JVM,66,2618300,0
k-perf,JVM,67,2584250,0
k-perf,JVM,68,2593800,0
k-perf,JVM,69,2611900,0
k-perf,JVM,70,2640950,0
k-perf,JVM,71,2618650,0
k-perf,JVM,72,2582350,0
k-perf,JVM,73,2593900,0
k-perf,JVM,74,2618000,0
k-perf,JVM,75,2636100,0
k-perf,JVM,76,2615150,0
k-perf,JVM,77,2660500,0
k-perf,JVM,78,2605700,0
k-perf,JVM,79,2600900,0
k-perf,JVM,80,2569300,0
k-perf,JVM,81,2725050,0
k-perf,JVM,82,2637550,0
k-perf,JVM,83,2647200,0
k-perf,JVM,84,2574800,0
k-perf,JVM,85,2644900,0
k-perf,JVM,86,2605700,0
k-perf,JVM,87,2629050,0
k-perf,JVM,88,2587050,0
k-perf,JVM,89,2657300,0
k-perf,JVM,90,2596350,0
k-perf,JVM,91,2588900,0
k-perf,JVM,92,2584100,0
k-perf,JVM,93,2620200,0
k-perf,JVM,94,2640950,0
k-perf,JVM,95,2606600,0
k-perf,JVM,96,2547900,0
k-perf,JVM,97,2624600,0
k-perf,JVM,98,2529850,0
k-perf,JVM,99,2694400,0
baseline,JS,0,2883650,1
baseline,JS,1,617350,1
baseline,JS,2,418100,1
baseline,JS,3,270150,1
baseline,JS,4,278950,1
baseline,JS,5,290050,1
baseline,JS,6,255200,1
baseline,JS,7,266750,1
baseline,JS,8,252850,1
baseline,JS,9,334350,1
baseline,JS,10,276750,1
baseline,JS,11,293950,1
baseline,JS,12,194000,1
baseline,JS,13,301700,1
baseline,JS,14,283500,1
baseline,JS,15,269500,1
baseline,JS,16,261250,1
baseline,JS,17,249250,1
baseline,JS,18,172150,1
baseline,JS,19,264850,1
baseline,JS,20,256350,0
baseline,JS,21,277600,0
baseline,JS,22,289400,0
baseline,JS,23,311850,0
baseline,JS,24,263500,0
baseline,JS,25,218050,0
baseline,JS,26,319550,0
baseline,JS,27,256700,0
baseline,JS,28,240800,0
baseline,JS,29,243150,0
baseline,JS,30,235100,0
baseline,JS,31,168600,0
baseline,JS,32,265800,0
baseline,JS,33,237450,0
baseline,JS,34,292700,0
baseline,JS,35,245700,0
baseline,JS,36,241400,0
baseline,JS,37,251100,0
baseline,JS,38,191650,0
baseline,JS,39,235650,0
baseline,JS,40,234100,0
baseline,JS,41,231550,0
baseline,JS,42,238750,0
baseline,JS,43,232500,0
baseline,JS,44,167950,0
baseline,JS,45,228950,0
baseline,JS,46,233600,0
baseline,JS,47,243750,0
baseline,JS,48,283800,0
baseline,JS,49,282200,0
baseline,JS,50,187750,0
baseline,JS,51,280150,0
baseline,JS,52,246250,0
baseline,JS,53,242050,0
baseline,JS,54,240450,0
baseline,JS,55,236750,0
baseline,JS,56,233500,0
baseline,JS,57,172900,0
baseline,JS,58,230550,0
baseline,JS,59,231700,0
baseline,JS,60,234550,0
baseline,JS,61,231050,0
baseline,JS,62,235900,0
baseline,JS,63,167600,0
baseline,JS,64,296700,0
baseline,JS,65,309450,0
baseline,JS,66,285500,0
baseline,JS,67,280800,0
baseline,JS,68,311700,0
baseline,JS,69,236450,0
baseline,JS,70,168900,0
baseline,JS,71,234050,0
baseline,JS,72,232450,0
baseline,JS,73,288300,0
baseline,JS,74,244550,0
baseline,JS,75,234750,0
baseline,JS,76,163700,0
baseline,JS,77,226900,0
baseline,JS,78,230700,0
baseline,JS,79,226800,0
baseline,JS,80,228300,0
baseline,JS,81,226600,0
baseline,JS,82,200350,0
baseline,JS,83,246450,0
baseline,JS,84,229950,0
baseline,JS,85,304100,0
baseline,JS,86,261900,0
baseline,JS,87,232800,0
baseline,JS,88,242800,0
baseline,JS,89,168350,0
baseline,JS,90,235000,0
baseline,JS,91,233200,0
baseline,JS,92,236400,0
baseline,JS,93,227250,0
baseline,JS,94,241500,0
baseline,JS,95,162850,0
baseline,JS,96,240800,0
baseline,JS,97,238000,0
baseline,JS,98,236750,0
baseline,JS,99,229600,0
k-perf,JS,0,71424200,1
k-perf,JS,1,43670600,1
k-perf,JS,2,43057200,1
k-perf,JS,3,42724600,1
k-perf,JS,4,42091750,1
k-perf,JS,5,41844000,1
k-perf,JS,6,41904900,1
k-perf,JS,7,41870950,1
k-perf,JS,8,42022750,1
k-perf,JS,9,42816050,1
k-perf,JS,10,41987150,1
k-perf,JS,11,42539600,1
k-perf,JS,12,42037800,1
k-perf,JS,13,42265850,1
k-perf,JS,14,41816650,1
k-perf,JS,15,41867850,1
k-perf,JS,16,41987600,1
k-perf,JS,17,42121900,1
k-perf,JS,18,42871750,1
k-perf,JS,19,41298450,1
k-perf,JS,20,42023800,0
k-perf,JS,21,41690700,0
k-perf,JS,22,41546350,0
k-perf,JS,23,41082950,0
k-perf,JS,24,39651600,0
k-perf,JS,25,39996500,0
k-perf,JS,26,39641550,0
k-perf,JS,27,39980100,0
k-perf,JS,28,39498100,0
k-perf,JS,29,39806150,0
k-perf,JS,30,39944100,0
k-perf,JS,31,39531300,0
k-perf,JS,32,39491700,0
k-perf,JS,33,40135800,0
k-perf,JS,34,40011450,0
k-perf,JS,35,39441750,0
k-perf,JS,36,40137500,0
k-perf,JS,37,40030800,0
k-perf,JS,38,39553050,0
k-perf,JS,39,39533550,0
k-perf,JS,40,39823200,0
k-perf,JS,41,39483850,0
k-perf,JS,42,39594650,0
k-perf,JS,43,39693950,0
k-perf,JS,44,40185250,0
k-perf,JS,45,39607300,0
k-perf,JS,46,40226250,0
k-perf,JS,47,39711500,0
k-perf,JS,48,39348900,0
k-perf,JS,49,39440600,0
k-perf,JS,50,39564450,0
k-perf,JS,51,39427350,0
k-perf,JS,52,39360300,0
k-perf,JS,53,39537000,0
k-perf,JS,54,39477950,0
k-perf,JS,55,39995150,0
k-perf,JS,56,39722300,0
k-perf,JS,57,39721650,0
k-perf,JS,58,39716000,0
k-perf,JS,59,39864850,0
k-perf,JS,60,39631550,0
k-perf,JS,61,39688250,0
k-perf,JS,62,39482150,0
k-perf,JS,63,39478400,0
k-perf,JS,64,39399000,0
k-perf,JS,65,39841050,0
k-perf,JS,66,39664500,0
k-perf,JS,67,39291500,0
k-perf,JS,68,39948850,0
k-perf,JS,69,39521700,0
k-perf,JS,70,39713700,0
k-perf,JS,71,40014550,0
k-perf,JS,72,39427950,0
k-perf,JS,73,39701950,0
k-perf,JS,74,39411050,0
k-perf,JS,75,39460050,0
k-perf,JS,76,39378550,0
k-perf,JS,77,39345450,0
k-perf,JS,78,39175700,0
k-perf,JS,79,39486150,0
k-perf,JS,80,39981350,0
k-perf,JS,81,39521600,0
k-perf,JS,82,39756550,0
k-perf,JS,83,39535650,0
k-perf,JS,84,39618600,0
k-perf,JS,85,39803450,0
k-perf,JS,86,39609700,0
k-perf,JS,87,39662450,0
k-perf,JS,88,39738950,0
k-perf,JS,89,39338450,0
k-perf,JS,90,39696200,0
k-perf,JS,91,39429000,0
k-perf,JS,92,39489750,0
k-perf,JS,93,39410500,0
k-perf,JS,94,39495850,0
k-perf,JS,95,39426900,0
k-perf,JS,96,39953050,0
k-perf,JS,97,39425750,0
k-perf,JS,98,39455950,0
k-perf,JS,99,39282950,0
baseline,Native,0,243950,1
baseline,Native,1,20500,1
baseline,Native,2,20100,1
baseline,Native,3,19900,1
baseline,Native,4,19900,1
baseline,Native,5,20000,1
baseline,Native,6,25100,1
baseline,Native,7,20400,1
baseline,Native,8,20150,1
baseline,Native,9,20050,1
baseline,Native,10,20000,1
baseline,Native,11,20000,1
baseline,Native,12,19950,1
baseline,Native,13,19900,1
baseline,Native,14,19900,1
baseline,Native,15,19950,1
baseline,Native,16,19900,1
baseline,Native,17,19950,1
baseline,Native,18,19900,1
baseline,Native,19,19900,1
baseline,Native,20,20050,0
baseline,Native,21,19900,0
baseline,Native,22,19900,0
baseline,Native,23,19900,0
baseline,Native,24,19900,0
baseline,Native,25,19950,0
baseline,Native,26,19900,0
baseline,Native,27,19900,0
baseline,Native,28,19900,0
baseline,Native,29,19900,0
baseline,Native,30,19900,0
baseline,Native,31,19900,0
baseline,Native,32,19900,0
baseline,Native,33,19900,0
baseline,Native,34,19950,0
baseline,Native,35,19900,0
baseline,Native,36,19900,0
baseline,Native,37,19900,0
baseline,Native,38,19900,0
baseline,Native,39,19900,0
baseline,Native,40,19900,0
baseline,Native,41,19900,0
baseline,Native,42,19900,0
baseline,Native,43,19950,0
baseline,Native,44,19900,0
baseline,Native,45,19900,0
baseline,Native,46,19900,0
baseline,Native,47,19900,0
baseline,Native,48,19900,0
baseline,Native,49,19900,0
baseline,Native,50,20000,0
baseline,Native,51,19900,0
baseline,Native,52,19900,0
baseline,Native,53,19850,0
baseline,Native,54,19900,0
baseline,Native,55,19900,0
baseline,Native,56,19900,0
baseline,Native,57,19950,0
baseline,Native,58,19900,0
baseline,Native,59,19900,0
baseline,Native,60,19950,0
baseline,Native,61,19900,0
baseline,Native,62,19900,0
baseline,Native,63,19850,0
baseline,Native,64,19900,0
baseline,Native,65,19900,0
baseline,Native,66,19900,0
baseline,Native,67,19900,0
baseline,Native,68,19950,0
baseline,Native,69,19900,0
baseline,Native,70,19900,0
baseline,Native,71,19950,0
baseline,Native,72,20000,0
baseline,Native,73,19900,0
baseline,Native,74,19950,0
baseline,Native,75,19900,0
baseline,Native,76,19900,0
baseline,Native,77,19900,0
baseline,Native,78,19900,0
baseline,Native,79,19850,0
baseline,Native,80,19900,0
baseline,Native,81,19950,0
baseline,Native,82,19900,0
baseline,Native,83,19900,0
baseline,Native,84,19900,0
baseline,Native,85,19900,0
baseline,Native,86,19900,0
baseline,Native,87,19900,0
baseline,Native,88,19900,0
baseline,Native,89,19900,0
baseline,Native,90,19900,0
baseline,Native,91,19900,0
baseline,Native,92,19900,0
baseline,Native,93,19900,0
baseline,Native,94,19900,0
baseline,Native,95,19900,0
baseline,Native,96,19900,0
baseline,Native,97,19900,0
baseline,Native,98,19900,0
baseline,Native,99,19900,0
k-perf,Native,0,21100850,1
k-perf,Native,1,20614400,1
k-perf,Native,2,20362800,1
k-perf,Native,3,19227150,1
k-perf,Native,4,19558300,1
k-perf,Native,5,19933350,1
k-perf,Native,6,19181300,1
k-perf,Native,7,19199550,1
k-perf,Native,8,19879850,1
k-perf,Native,9,19134650,1
k-perf,Native,10,19132600,1
k-perf,Native,11,19561650,1
k-perf,Native,12,18934850,1
k-perf,Native,13,18907850,1
k-perf,Native,14,19687550,1
k-perf,Native,15,18903050,1
k-perf,Native,16,18997550,1
k-perf,Native,17,19465350,1
k-perf,Native,18,19078050,1
k-perf,Native,19,19027000,1
k-perf,Native,20,19596500,0
k-perf,Native,21,19291750,0
k-perf,Native,22,18889850,0
k-perf,Native,23,19694950,0
k-perf,Native,24,19333800,0
k-perf,Native,25,19299350,0
k-perf,Native,26,19483600,0
k-perf,Native,27,18932350,0
k-perf,Native,28,18845050,0
k-perf,Native,29,19554300,0
k-perf,Native,30,19231150,0
k-perf,Native,31,18998800,0
k-perf,Native,32,19464450,0
k-perf,Native,33,19054500,0
k-perf,Native,34,18837350,0
k-perf,Native,35,19583050,0
k-perf,Native,36,18880550,0
k-perf,Native,37,19075150,0
k-perf,Native,38,19453750,0
k-perf,Native,39,18964450,0
k-perf,Native,40,18987800,0
k-perf,Native,41,19764550,0
k-perf,Native,42,18965400,0
k-perf,Native,43,18967250,0
k-perf,Native,44,19635300,0
k-perf,Native,45,19101550,0
k-perf,Native,46,19003000,0
k-perf,Native,47,19453500,0
k-perf,Native,48,18946650,0
k-perf,Native,49,18961100,0
k-perf,Native,50,19874100,0
k-perf,Native,51,19038750,0
k-perf,Native,52,19037200,0
k-perf,Native,53,19514050,0
k-perf,Native,54,19077400,0
k-perf,Native,55,18887000,0
k-perf,Native,56,19590500,0
k-perf,Native,57,19094250,0
k-perf,Native,58,18804550,0
k-perf,Native,59,19604300,0
k-perf,Native,60,18993600,0
k-perf,Native,61,18832550,0
k-perf,Native,62,19426750,0
k-perf,Native,63,18836100,0
k-perf,Native,64,18749200,0
k-perf,Native,65,19372000,0
k-perf,Native,66,18955250,0
k-perf,Native,67,18837400,0
k-perf,Native,68,19669950,0
k-perf,Native,69,18935800,0
k-perf,Native,70,19410650,0
k-perf,Native,71,18994900,0
k-perf,Native,72,18968550,0
k-perf,Native,73,19605000,0
k-perf,Native,74,18950150,0
k-perf,Native,75,18909200,0
k-perf,Native,76,19974400,0
k-perf,Native,77,18973250,0
k-perf,Native,78,18880800,0
k-perf,Native,79,19416100,0
k-perf,Native,80,18909950,0
k-perf,Native,81,18804900,0
k-perf,Native,82,19421200,0
k-perf,Native,83,18903900,0
k-perf,Native,84,18865900,0
k-perf,Native,85,19429550,0
k-perf,Native,86,18742100,0
k-perf,Native,87,18813500,0
k-perf,Native,88,19444850,0
k-perf,Native,89,19130650,0
k-perf,Native,90,19011100,0
k-perf,Native,91,19274800,0
k-perf,Native,92,18763500,0
k-perf,Native,93,18835650,0
k-perf,Native,94,19434750,0
k-perf,Native,95,18859000,0
k-perf,Native,96,18942050,0
k-perf,Native,97,19540650,0
k-perf,Native,98,19004450,0
k-perf,Native,99,18937000,0
otel,JVM,0,254565350,1
otel,JVM,1,191564300,1
otel,JVM,2,140603700,1
otel,JVM,3,95351400,1
otel,JVM,4,70024550,1
otel,JVM,5,65586150,1
otel,JVM,6,51127700,1
otel,JVM,7,60995600,1
otel,JVM,8,51499000,1
otel,JVM,9,72583150,1
otel,JVM,10,71557500,1
otel,JVM,11,64568500,1
otel,JVM,12,73251150,1
otel,JVM,13,53999150,1
otel,JVM,14,51114050,1
otel,JVM,15,50674150,1
otel,JVM,16,62022750,1
otel,JVM,17,62126050,1
otel,JVM,18,132302650,1
otel,JVM,19,123760750,1
otel,JVM,20,150725000,0
otel,JVM,21,161161450,0
otel,JVM,22,155344050,0
otel,JVM,23,102038400,0
otel,JVM,24,108994000,0
otel,JVM,25,105200850,0
otel,JVM,26,129815650,0
otel,JVM,27,114981650,0
otel,JVM,28,100085750,0
otel,JVM,29,125632400,0
otel,JVM,30,103363000,0
otel,JVM,31,97396700,0
otel,JVM,32,105448050,0
otel,JVM,33,86860650,0
otel,JVM,34,104286350,0
otel,JVM,35,114968300,0
otel,JVM,36,96616700,0
otel,JVM,37,96906950,0
otel,JVM,38,101135800,0
otel,JVM,39,106218850,0
otel,JVM,40,91757400,0
otel,JVM,41,116526550,0
otel,JVM,42,96392550,0
otel,JVM,43,100027950,0
otel,JVM,44,91889900,0
otel,JVM,45,91805100,0
otel,JVM,46,91930100,0
otel,JVM,47,94215450,0
otel,JVM,48,89111350,0
otel,JVM,49,87950650,0
otel,JVM,50,97568250,0
otel,JVM,51,85725100,0
otel,JVM,52,83521950,0
otel,JVM,53,84030600,0
otel,JVM,54,79868400,0
otel,JVM,55,84091200,0
otel,JVM,56,86212500,0
otel,JVM,57,86942350,0
otel,JVM,58,89829750,0
otel,JVM,59,87213400,0
otel,JVM,60,84922900,0
otel,JVM,61,91820950,0
otel,JVM,62,78381800,0
otel,JVM,63,83321650,0
otel,JVM,64,81537250,0
otel,JVM,65,86329000,0
otel,JVM,66,86871450,0
otel,JVM,67,98820900,0
otel,JVM,68,99667950,0
otel,JVM,69,106313700,0
otel,JVM,70,94349650,0
otel,JVM,71,83130500,0
otel,JVM,72,85047650,0
otel,JVM,73,77853800,0
otel,JVM,74,81211300,0
otel,JVM,75,93838900,0
otel,JVM,76,85019750,0
otel,JVM,77,88946150,0
otel,JVM,78,86418650,0
otel,JVM,79,84145400,0
otel,JVM,80,86406400,0
otel,JVM,81,87885850,0
otel,JVM,82,85254900,0
otel,JVM,83,95033000,0
otel,JVM,84,91547400,0
otel,JVM,85,83507350,0
otel,JVM,86,84953950,0
otel,JVM,87,92184500,0
otel,JVM,88,87861200,0
otel,JVM,89,90869450,0
otel,JVM,90,88860650,0
otel,JVM,91,88194450,0
otel,JVM,92,88584150,0
otel,JVM,93,80896400,0
otel,JVM,94,84726700,0
otel,JVM,95,81495150,0
otel,JVM,96,86901150,0
otel,JVM,97,88128400,0
otel,JVM,98,80700250,0
otel,JVM,99,77172300,0
otel-proto,JVM,0,271921300,1
otel-proto,JVM,1,113276500,1
otel-proto,JVM,2,88993050,1
otel-proto,JVM,3,218938700,1
otel-proto,JVM,4,134215300,1
otel-proto,JVM,5,117996950,1
otel-proto,JVM,6,111346750,1
otel-proto,JVM,7,110136950,1
otel-proto,JVM,8,104815550,1
otel-proto,JVM,9,99868100,1
otel-proto,JVM,10,90967900,1
otel-proto,JVM,11,84209950,1
otel-proto,JVM,12,81928850,1
otel-proto,JVM,13,78446300,1
otel-proto,JVM,14,75612200,1
otel-proto,JVM,15,73528700,1
otel-proto,JVM,16,70080900,1
otel-proto,JVM,17,78896100,1
otel-proto,JVM,18,70898500,1
otel-proto,JVM,19,69661300,1
otel-proto,JVM,20,68267650,0
otel-proto,JVM,21,74205800,0
otel-proto,JVM,22,67819200,0
otel-proto,JVM,23,68744100,0
otel-proto,JVM,24,72534300,0
otel-proto,JVM,25,69331800,0
otel-proto,JVM,26,64214300,0
otel-proto,JVM,27,69342700,0
otel-proto,JVM,28,70025550,0
otel-proto,JVM,29,63774300,0
otel-proto,JVM,30,69213350,0
otel-proto,JVM,31,66268800,0
otel-proto,JVM,32,69825500,0
otel-proto,JVM,33,70080850,0
otel-proto,JVM,34,67721300,0
otel-proto,JVM,35,64835650,0
otel-proto,JVM,36,66608750,0
otel-proto,JVM,37,65419800,0
otel-proto,JVM,38,69013250,0
otel-proto,JVM,39,65858600,0
otel-proto,JVM,40,63444950,0
otel-proto,JVM,41,62949300,0
otel-proto,JVM,42,69072700,0
otel-proto,JVM,43,67610400,0
otel-proto,JVM,44,64344000,0
otel-proto,JVM,45,64266350,0
otel-proto,JVM,46,66921450,0
otel-proto,JVM,47,65817300,0
otel-proto,JVM,48,67083500,0
otel-proto,JVM,49,60982900,0
otel-proto,JVM,50,63173800,0
otel-proto,JVM,51,66142250,0
otel-proto,JVM,52,64418350,0
otel-proto,JVM,53,63182450,0
otel-proto,JVM,54,67176900,0
otel-proto,JVM,55,65834300,0
otel-proto,JVM,56,69345900,0
otel-proto,JVM,57,69209750,0
otel-proto,JVM,58,63114900,0
otel-proto,JVM,59,65189900,0
otel-proto,JVM,60,67710850,0
otel-proto,JVM,61,68943050,0
otel-proto,JVM,62,69441500,0
otel-proto,JVM,63,70550000,0
otel-proto,JVM,64,68781900,0
otel-proto,JVM,65,66846350,0
otel-proto,JVM,66,67168850,0
otel-proto,JVM,67,65894350,0
otel-proto,JVM,68,64725500,0
otel-proto,JVM,69,66556650,0
otel-proto,JVM,70,64535800,0
otel-proto,JVM,71,62308100,0
otel-proto,JVM,72,66360550,0
otel-proto,JVM,73,63861650,0
otel-proto,JVM,74,59596000,0
otel-proto,JVM,75,63098400,0
otel-proto,JVM,76,62612000,0
otel-proto,JVM,77,66143550,0
otel-proto,JVM,78,66550300,0
otel-proto,JVM,79,65735750,0
otel-proto,JVM,80,68714850,0
otel-proto,JVM,81,68387150,0
otel-proto,JVM,82,63654000,0
otel-proto,JVM,83,65448600,0
otel-proto,JVM,84,69141050,0
otel-proto,JVM,85,62763950,0
otel-proto,JVM,86,65726600,0
otel-proto,JVM,87,64762400,0
otel-proto,JVM,88,67189600,0
otel-proto,JVM,89,63879550,0
otel-proto,JVM,90,64344950,0
otel-proto,JVM,91,65578300,0
otel-proto,JVM,92,65799200,0
otel-proto,JVM,93,62931550,0
otel-proto,JVM,94,62869550,0
otel-proto,JVM,95,62010450,0
otel-proto,JVM,96,64328450,0
otel-proto,JVM,97,63703900,0
otel-proto,JVM,98,64729700,0
otel-proto,JVM,99,63491350,0
otel-proto-sampler,JVM,0,243558250,1
otel-proto-sampler,JVM,1,141278450,1
otel-proto-sampler,JVM,2,85137050,1
otel-proto-sampler,JVM,3,94234250,1
otel-proto-sampler,JVM,4,161284850,1
otel-proto-sampler,JVM,5,132411500,1
otel-proto-sampler,JVM,6,115628700,1
otel-proto-sampler,JVM,7,108301950,1
otel-proto-sampler,JVM,8,102985850,1
otel-proto-sampler,JVM,9,94817150,1
otel-proto-sampler,JVM,10,91757300,1
otel-proto-sampler,JVM,11,87192700,1
otel-proto-sampler,JVM,12,83870900,1
otel-proto-sampler,JVM,13,80252550,1
otel-proto-sampler,JVM,14,81240150,1
otel-proto-sampler,JVM,15,74658250,1
otel-proto-sampler,JVM,16,69232650,1
otel-proto-sampler,JVM,17,72750000,1
otel-proto-sampler,JVM,18,69757200,1
otel-proto-sampler,JVM,19,65577600,1
otel-proto-sampler,JVM,20,66093700,0
otel-proto-sampler,JVM,21,69523550,0
otel-proto-sampler,JVM,22,65742700,0
otel-proto-sampler,JVM,23,62788200,0
otel-proto-sampler,JVM,24,67951900,0
otel-proto-sampler,JVM,25,66454300,0
otel-proto-sampler,JVM,26,60828800,0
otel-proto-sampler,JVM,27,64249650,0
otel-proto-sampler,JVM,28,66703850,0
otel-proto-sampler,JVM,29,59303700,0
otel-proto-sampler,JVM,30,63043350,0
otel-proto-sampler,JVM,31,61739350,0
otel-proto-sampler,JVM,32,63745400,0
otel-proto-sampler,JVM,33,64850450,0
otel-proto-sampler,JVM,34,61837400,0
otel-proto-sampler,JVM,35,62093750,0
otel-proto-sampler,JVM,36,64860050,0
otel-proto-sampler,JVM,37,61811050,0
otel-proto-sampler,JVM,38,64425650,0
otel-proto-sampler,JVM,39,59226800,0
otel-proto-sampler,JVM,40,59151900,0
otel-proto-sampler,JVM,41,62491200,0
otel-proto-sampler,JVM,42,63846550,0
otel-proto-sampler,JVM,43,61215800,0
otel-proto-sampler,JVM,44,58841750,0
otel-proto-sampler,JVM,45,62221600,0
otel-proto-sampler,JVM,46,62208350,0
otel-proto-sampler,JVM,47,62820450,0
otel-proto-sampler,JVM,48,65276250,0
otel-proto-sampler,JVM,49,61203450,0
otel-proto-sampler,JVM,50,59440850,0
otel-proto-sampler,JVM,51,62647950,0
otel-proto-sampler,JVM,52,60438900,0
otel-proto-sampler,JVM,53,63222650,0
otel-proto-sampler,JVM,54,62854550,0
otel-proto-sampler,JVM,55,64599950,0
otel-proto-sampler,JVM,56,62617550,0
otel-proto-sampler,JVM,57,62734600,0
otel-proto-sampler,JVM,58,60404650,0
otel-proto-sampler,JVM,59,58621850,0
otel-proto-sampler,JVM,60,61331900,0
otel-proto-sampler,JVM,61,64187250,0
otel-proto-sampler,JVM,62,62556850,0
otel-proto-sampler,JVM,63,63091400,0
otel-proto-sampler,JVM,64,64664500,0
otel-proto-sampler,JVM,65,62360900,0
